unique_code,price,AREA_SIZE,calculated_sqm,x,y,price_per_sqm
600ΠΩΕΤ-Ζ11,360.0,30.0,51.594454586297864,2514636.207899999,4901258.885799997,12.0
600ΩΩ9Ζ-6ΝΤ,218.0,54.501000000000005,88.87234171284024,2450626.2082,4634899.805,4.0
603ΤΗ-Φ6Ο,1904.75,200.501,320.3626062422116,2373148.976399999,4536544.381899998,9.0
6042ΩΕΤ-ΓΨ7,1308.0,109.0,187.17018497736103,2515418.054299999,4904255.846699998,12.0
605ΩΗ-01Ρ,896.4,39.84,39.15687127761376,2544831.1807000004,4512014.9542,22.0
6066Ω9Ζ-Ζ53,346.8,86.70100000000001,141.13016184675175,2474450.1755000018,4630277.225599997,4.0
606ΑΗ-Α7Μ,1295.0,129.501,155.91014683914608,2585177.105300002,4487445.945600003,10.0
6080ΩΨΓ-6ΣΨ,8033.33,15.0,23.844227367729783,2350077.5317,4563776.221500002,536.0
6099Ω1Ψ-ΔΤΑ,750.0,15.0,22.61593269856531,2710147.355799999,4211679.459600002,50.0
6099ΩΚ1-ΩΟΣ,2779.0,341.0,561.3728773333687,2545621.455050001,4686470.800049998,8.0
60Γ4Η-699,1404.0,108.0,162.58033337812554,2831273.127700001,4203767.286200002,13.0
60Γ7ΩΨΤ-Φ67,7500.0,500.0,753.0399453974209,2704833.2388000004,4212022.036899999,15.0
60ΔΗΩΡΡ-ΗΘΝ,850.0,80.0,127.00106562156452,2572750.752799999,4488062.393200003,11.0
60ΕΚΗ-Ι3Ε,5441.632,400.0,600.9390001278787,2716144.7386999987,4189077.753899999,14.0
60ΕΠΟΞΔ1-Α4Θ,828.75,101.11,163.06020276573037,2557627.202399999,4575759.579400003,8.0
60Η8Η-ΗΩΒ,3249.3,231.22,372.9097191336989,2586796.0286999997,4575815.738450002,14.0
60ΝΓΩΛΣ-ΖΥΧ,1500.0,150.0,225.75533471338812,2792778.0967000015,4209842.860399999,10.0
60ΝΚΩ9Ζ-0Τ9,404.32,101.081,164.69520223814487,2474336.7324,4630165.783200003,4.0
60ΞΞΗ-Χ1Υ,525.4305,64.47,96.60814697676562,2735897.8966999985,4178094.592600003,8.0
60ΠΘΩ9Ω-ΔΙΔ,4250.0,500.0,872.640919797173,2638808.7753,4969844.2663,8.0
60ΠΨΩΗΜ-5Κ2,418.0,38.0,41.5632973583568,2812994.979499999,4209208.7201000005,11.0
60ΡΗΩΡΡ-Τ6Μ,2775.0,185.0,275.3571706504905,2582342.5874999985,4479949.811399996,15.0
60Τ146Ν0Ω3-ΥΟΦ,8200.664999999999,497.01,799.7765727783748,2674280.4607000016,4561179.1586000025,16.0
60Τ5ΩΨΤ-ΚΣ7,6000.0,400.0,603.1833493528188,2704792.8751000017,4212029.998199999,15.0
60ΤΖΗ-ΡΣΘ,2961.5,250.0,402.169284335263,2559449.911899999,4562484.003399998,12.0
60Υ1ΩΚΨ-65Σ,2060.0,25.151,37.74444178603946,2861945.6999999993,4187929.337099999,82.0
60Υ3Η-ΦΗΨ,48323.2,2416.161,4088.761655316543,2206383.3982999995,4836986.010700002,20.0
60ΥΖΩΛΡ-Κ1Τ,2080.0,208.0,339.2218932986323,2670361.9272999987,4636323.677199997,10.0
60Χ7Η-ΠΛ4,930.0,37.2,59.63945969571277,2600483.8205000013,4538575.816500001,25.0
60Ψ3ΩΡ9-0Β4,637.0,63.701,103.9307726717023,2658901.864599999,4634816.013800003,10.0
60Ω4ΩΕΤ-7ΝΟ,612.0,51.0,88.72514665848841,2515484.292100001,4904454.480499998,12.0
610ΦΩΡΖ-Κ6Ζ,3600.0,500.0,813.7077085769295,2349018.4827999994,4628830.245899998,7.0
611ΓΩΗΜ-ΝΚΛ,1764.0,126.0,190.06312446960243,2809263.125799998,4208870.8134,14.0
611ΡΗ-3ΑΛ,3124.44,260.37,447.9602503105792,2515723.6708999984,4905372.227799997,12.0
6123Η-50Η,1104.0,80.0,124.8382082852654,2511734.273400001,4401745.4169000015,14.0
613ΓΗ-ΘΓΟ,436.5,69.84,113.83746837926125,2439999.7278499994,4634834.941750001,6.0
613ΩΩΗ5-ΣΗΑ,4516.66,15.0,22.802264451170025,2680885.1130999997,4241281.956900001,301.0
615ΖΩΕΤ-ΛΥΨ,4800.0,400.0,687.656669332663,2515599.8255000003,4904800.181000002,12.0
6193Η-6ΒΥ,6000.0,1500.0,818.0711366907867,2619395.5,4649824.777233335,4.0
619ΓΩΕ4-ΨΘΧ,4140.0,15.0,23.955321415488186,2904492.4235000014,4527383.312600002,276.0
61ΑΒΩ1Ψ-ΣΔΖ,9000.0,500.0,754.7558789622653,2728153.5665000007,4214123.280699998,18.0
61ΑΓΩΡ8-ΛΡ1,1350.0,90.0,133.9409505009064,2865226.2930000015,4164693.459399998,15.0
61ΑΠΩΚΓ-Ξ6Ο,392.0,49.0,68.79089185471199,2429140.727600001,4634306.244099997,8.0
61ΓΓΗ-ΠΛ0,2420.0,176.0,300.0354580923147,2512300.335099999,4875114.2729,14.0
61ΓΧΗ-40Λ,1665.37,88.82000000000001,143.19970758664584,2557550.6730999984,4575532.9727,19.0
61Η8Η-Σ0Χ,4581.9,152.73000000000002,257.73672662147584,2321415.07185,4818867.487400003,30.0
61Θ4ΩΛΤ-ΕΑΠ,690.1999999999999,98.601,162.4487248594403,2562799.3398,4685903.453900002,7.0
61ΘΚΩΨΤ-1ΓΘ,2800.0,70.0,106.00620475422124,2689630.2597999983,4226695.903300002,40.0
61ΙΛΗ-040,1627.5,77.54,134.6786141813387,2739161.2140000015,4954871.1669000015,21.0
61ΙΞΗ-ΟΧ8,5880.0,280.0,488.1038560904359,2756349.0044,4972633.513599999,21.0
61ΙΟΗ-8ΨΔ,9958.6,497.93,753.9248318785175,2664095.9965000004,4234981.614299998,20.0
61ΙΩΗ-Λ06,5790.33,445.41,734.764773737742,2303918.4580999985,4700206.442500003,13.0
61ΛΟΗ-ΤΚΧ,421.29,56.48,91.54356367519756,2566065.8773000017,4607009.129000001,7.0
61ΜΓΗ-24Φ,2688.0,192.0,332.7612505457298,2552346.322900001,4940373.621200003,14.0
61ΝΕΗ-ΘΨΟ,5500.0,500.0,852.9137216841507,2522415.4384000003,4862493.566100001,11.0
61ΝΥΗ-4ΤΗ,282.15,37.62,59.90007136518039,2559321.7652000003,4507979.0392,8.0
61Ο1Η-ΒΒΡ,2400.0,200.0,343.57092266963446,2514461.8200000003,4900521.174099997,12.0
61Ο3ΩΕΤ-Ψ1Ξ,1800.0,180.0,309.9266521392402,2517744.340500001,4910141.0383,10.0
61Ρ1Η-ΜΕΧ,4000.0,500.0,853.8219638907431,2514888.777399998,4868439.0396,8.0
61ΡΣΩΡ8-ΔΟΑ,1185.0,79.0,118.1113678444136,2865270.7738999985,4164743.9958999977,15.0
61Υ5Η-Α90,615.0625,98.41,160.31483894117756,2439982.100200001,4634807.863799997,6.0
61Υ646ΜΦΟ8-Ρ79,5000.0,500.0,801.9058195259104,2965902.1290000007,4537534.051799998,10.0
61ΥΜΩΕΤ-9ΞΤ,4800.0,400.0,689.2494625462277,2515394.768100001,4904177.148199998,12.0
61Φ7ΩΕΤ-ΩΛ7,1008.0,84.0,144.48646764294784,2515672.6537000015,4905061.245300002,12.0
61Χ0Η-00Σ,160.21,18.31,28.643456210395456,2444307.0319,4410889.3737,9.0
61ΧΖΗ-ΚΓΜ,1200.0,30.0,48.99453127176811,2272729.672600001,4602144.759499997,40.0
61ΧΣΗ-ΓΦΒ,631.89,70.21000000000001,111.18051612491,2545683.517499998,4473226.5634,9.0
621ΘΩ9Ψ-2ΡΜ,3055.2,254.601,404.2996281136245,2534131.026900001,4497040.024899997,12.0
621ΣΗ-ΖΑ5,2000.0,200.0,344.63806093270455,2517731.5595999993,4910146.141500004,10.0
6277ΩΗΑ-87Δ,301.9,30.191000000000003,49.25124888529291,2634813.4373999983,4636555.343699999,10.0
627ΓΩΡ8-Π2Φ,3000.0,200.0,297.6675461998547,2848103.5199000016,4164332.454599999,15.0
629ΞΩΗΠ-ΗΦ5,800.0,4.0,6.2111067917063805,3099036.9197999984,4386523.504100002,200.0
629ΟΗ-ΚΒ4,1610.0,280.0,466.7091632867035,2279883.455499999,4755905.360699996,6.0
62ΑΘΩΗ5-Ω9Τ,3566.67,15.0,22.669408129501875,2678725.9835,4238682.2739999965,238.0
62ΑΩΩ9Ζ-8ΞΜ,179.46,59.821000000000005,97.40219748732969,2466702.642000001,4628698.483000003,3.0
62ΒΒΩ1Ζ-ΚΨΔ,1032.5,147.501,243.89857452597545,2539327.4151999988,4705394.312700003,7.0
62ΒΧΗ-ΟΤΔ,835.2,41.76,66.79633357119828,2977448.016899999,4536953.3473000005,20.0
62ΕΒΩ9Ω-ΧΗΘ,722.5,85.0,148.28055207029945,2638719.8693000004,4969602.684900001,8.0
62ΖΠΗ-ΕΡ1,6000.0,500.0,875.0712692358679,2863325.0955,4989947.454700001,12.0
62ΘΠΩΕΤ-ΠΔΦ,1200.0,100.0,172.08448815354356,2515524.969799999,4904590.770300001,12.0
62ΙΘΗ-ΠΧΣ,950.0,400.0,679.6553997521926,2536286.297699999,4842852.818000004,2.0
62ΚΛΩΕΤ-Λ3Δ,6000.0,500.0,859.3709202510806,2514907.6917999983,4902224.9848000035,12.0
62ΚΠΩΗΜ-ΡΣΥ,3965.0,305.0,458.7857655398582,2831969.5001000017,4203638.317400001,13.0
62Λ9Η-3Β3,2118.3,211.82999999999998,339.08652492885324,2968020.9596999995,4537878.261750001,10.0
62Λ9ΩΚΝ-Ε1Α,749.6999999999999,99.961,157.51189584581613,2548857.664099999,4455832.839000002,7.0
62Ο7ΩΛΜ-ΦΥ6,12304.2,410.141,663.8435086772436,2669543.640900001,4593243.718500003,30.0
62ΟΟΗ-0Λ5,1891.5,151.74,226.736282060183,2848198.0349000003,4164327.836100001,12.0
62ΟΤΗ-43Ω,3645.4,182.27,295.61416870776463,2898844.224800002,4607764.341200002,20.0
62ΠΛΗ-Γ9Κ,720.0,80.0,130.505096863096,2659753.9246000014,4633880.821500003,9.0
62Τ7Η-ΚΕΨ,5083.45,267.55,435.6082908029457,2893284.1774999984,4627691.5845,19.0
62Τ8ΩΡ9-ΙΞΣ,1080.0,120.0,215.43420716844275,2642219.3044000007,4636253.789399996,9.0
62ΥΦΩ1Γ-ΒΓ3,4612.65,307.51,459.5714858925362,2895964.4065999985,4166808.039200001,15.0
62Φ0Ω9Ω-4ΦΥ,850.0,100.0,174.28155555071288,2637995.7336999997,4967609.149099998,8.0
62Φ3Η-2ΦΔ,1600.0,5.0,7.961219571838896,2545031.0328,4512281.017200001,320.0
62Φ5Ω9Ω-1ΚΓ,2343.45,275.701,479.6157929043219,2637749.9902999997,4963376.486000001,8.0
62Ω7Η-ΖΣΕ,2800.0,200.0,346.52033772086367,2552263.5901000015,4940338.624300003,14.0
632ΛΗ-Ι32,1269.33,148.46,231.9389705064129,2444496.7621,4410358.241899997,9.0
6333ΩΛΣ-Ο7Ι,5000.0,500.0,753.4595169362434,2791822.8526999988,4209888.6423999965,10.0
635ΦΗ-Φ8Ρ,10500.0,500.0,874.4724136104282,2704965.3286000006,4985067.984099999,21.0
636ΩΗ-ΠΦ4,2875.0,500.0,828.8940312258735,2305952.7804000005,4725570.195200004,6.0
637ΕΩΕΥ-6ΟΤ,286.70000000000005,28.671000000000003,49.61455194630143,2367172.6105000004,4942334.9135000035,10.0
6386Η-ΡΥ1,1250.0,250.0,415.8816584919899,2286559.1812999994,4747832.623099998,5.0
6387Η-ΘΤΤ,4164.0,347.0,523.183666666626,2822705.992899999,4209780.120800003,12.0
638ΑΗ-ΨΕΓ,4103.6,102.701,173.07271636345197,2209060.5227999985,4815769.594499998,40.0
638ΗΩΨΤ-ΑΟΔ,6400.0,400.0,603.237535502222,2700701.873300001,4213747.118600003,16.0
639ΓΗ-ΘΜΓ,890.0,80.881,137.88038371361964,2515731.5835000016,4867125.422200002,11.0
63ΑΒΩΡΡ-2ΞΕ,4980.0,498.0,790.8869730256802,2585272.9767000005,4487461.7048999965,10.0
63ΕΒΗ-ΘΗΑ,3502.2,350.221,568.4284216184848,2882517.658599999,4611123.333700001,10.0
63ΕΤΩΨΙ-44Κ,11700.0,100.0,805.0073115167785,2756833.9060500003,4561937.281999998,117.0
63ΘΟΗ-Σ9Ξ,2250.0,180.0,290.0721845170663,2548922.640299998,4569790.496799998,12.0
63ΚΕΩ9Δ-Ε4Ω,220.99,400.0,342.5989035697978,2510063.9365500007,4886306.023400001,1.0
63ΚΦΗ-ΔΣ3,6208.200000000001,310.41,469.77389278970713,2663839.7533,4235021.557700001,20.0
63ΜΓΗ-Λ87,298.7332,68.36,111.42600333378049,2457382.3178000003,4633324.310900003,4.0
63ΜΠΗ-ΦΤΖ,2205.0,315.0,198.40888912291896,2295534.6933999993,4768821.208300002,7.0
63ΝΘΗ-53Β,2355.2,294.401,490.30145254124744,2583700.9001,4722894.057899997,8.0
63Ξ2ΩΗΜ-4ΞΜ,14400.0,1200.0,1807.758662202896,2806299.6116000004,4209139.693499997,12.0
63ΞΟΩΕΤ-ΛΡΟ,1000.0,15.0,25.79879713343236,2514678.6744000018,4901525.117299996,67.0
63ΡΗΗ-Κ3Ζ,15520.32,1498.101,2485.8824742076044,2878970.774099998,4989227.673299998,10.0
63Τ3Η-ΧΩΕ,610.25,24.41,39.04095734066061,2599456.1444999985,4538689.316600002,25.0
63ΤΘΗ-ΡΥΧ,1233.75,416.0,347.9981156264411,2910911.42495,4767681.894400001,3.0
63ΦΚΗ-ΛΧΔ,1438.4,71.92,115.02269880111751,2969061.5874000005,4538245.261799999,20.0
63Χ0Η-93Π,1943.1,86.36,137.6089140944341,2544752.0146999992,4511899.1439,22.0
63ΧΥΗ-ΖΤΘ,2200.0,100.0,162.5732960206285,2907658.3500999995,4619827.8939,22.0
63ΩΓΩΚΦ-ΝΗ0,5110.0,300.0,478.59876660766827,2553372.9628,4513048.597099997,17.0
6419Ω1Ψ-8ΛΠ,9000.0,500.0,755.2664769544922,2728363.4318999983,4214144.958400004,18.0
6443Ω1Ψ-ΙΩΞ,5093.4,169.781,255.92247122803877,2726544.4613000005,4213912.790299997,30.0
645ΨΩΡ8-7ΔΟ,1140.0,190.0,284.6488645648587,2847955.331700001,4164340.451200001,6.0
64Β3ΩΛΣ-ΓΓΜ,1000.0,20.0,30.49914929912179,2786742.091400001,4218397.6022000015,50.0
64ΒΛΗ-2ΡΝ,5960.88,331.161,540.641430132272,2910283.9728000015,4642370.697899997,18.0
64ΗΞΩΕΤ-ΑΙΑ,3240.0,270.0,465.03285544380617,2515744.9263000004,4905460.111199997,12.0
64Θ0Ω1Ψ-Λ9Γ,6300.0,350.0,527.8909737819067,2728392.840300001,4214152.079800002,18.0
64ΙΖ46ΜΔΒΖ-ΓΦΞ,4464.0,178.56,297.9327544737716,2271372.054299999,4762330.499700002,25.0
64Κ4Η-Β3Θ,4750.0,50.0,78.06543878705656,2730696.541200001,4405798.473700002,95.0
64ΟΠΗ-ΝΩΒ,407.0,81.40100000000001,135.4999014114685,2286515.327799998,4747870.227899998,5.0
64ΠΛΩ9Ω-2ΓΠ,2972.45,349.701,608.7135884563339,2637645.7892999984,4963605.356299996,8.0
64ΠΥΗ-Η4Η,5282.400000000001,176.08100000000002,265.5449622719249,2726682.9957999997,4213926.294100001,30.0
64ΡΛΗ-ΜΔ0,1024.0,128.0,192.6312020592617,2754084.537900001,4174912.164099999,8.0
64ΡΠ46ΜΦΟΤ-995,16800.0,1400.0,3034.9893047677815,2997715.9657000005,4535572.494599998,12.0
64ΦΩΩΕΤ-ΚΞΥ,1000.0,100.0,171.7482085375151,2517647.4272999987,4909915.597999997,10.0
64ΨΑΗ-ΓΦΩ,880.0,80.0,121.24102153851952,2813030.3000000007,4209218.076300003,11.0
650ΡΩ1Γ-ΟΡΚ,8832.75,588.851,589.0,2906688.6389999986,4191578.177000001,15.0
6517ΩΕΦ-ΝΦΟ,800.0,100.0,161.86835794761708,2706288.4574999996,4588500.603399999,8.0
651ΛΩΚΝ-Σ9Υ,4750.0,500.0,787.2355166889629,2540393.3751999997,4482970.749200001,10.0
651ΠΗ-ΑΨΝ,1368.0,228.0,363.1795671716496,2558719.5416,4509882.383900002,6.0
652ΠΗ-ΣΟΡ,1051.31,80.87200000000001,140.0160694125314,2546505.5319999997,4939007.632849999,13.0
6552Η-ΕΧΕ,10890.0,495.211,829.329284797663,2218827.946899999,4783712.842,22.0
655ΓΗ-Ξ0Β,2152.5,50.0,75.38813013044935,2725662.4180999994,4213895.423799999,43.0
657ΑΩ9Ψ-0Κ3,3956.4,329.701,394.12324244293103,2533783.8691000007,4496655.817199998,12.0
6581ΩΚ9-576,3750.0,300.0,468.8424544513753,2538289.0185,4404002.817900002,12.0
6595Η-Τ9Η,3674.2,183.71,293.4130059956855,2992529.2646000013,4531616.663800001,20.0
65Γ0Η-ΙΡ3,1978.0,39.56,63.335377069265235,2600803.9466000013,4538569.126800001,50.0
65Γ3Η-4ΤΑ,1000.0,100.0,172.25398436462706,2517748.789900001,4910180.318999998,10.0
65Γ8ΩΛΣ-1Γ3,3000.0,20.0,31.00580482262519,2785016.867899999,4219200.590000004,150.0
65ΓΕΗ-4ΦΘ,3500.0,500.0,835.6250101840569,2270165.411800001,4762655.824600004,7.0
65ΔΔΩ9Ω-34Γ,1870.09,220.011,383.1426984743768,2637581.3279,4963955.962700002,8.0
65ΔΘΗ-5Χ4,126.0,500.0,834.4974661167087,2270139.100499999,4762656.498800002,0.0
65ΔΡΗ-ΗΘΣ,9521.78,246.7,396.1632609268796,2677081.2267000005,4553879.725400001,39.0
65ΗΜΩΨΤ-ΗΞ0,7500.0,500.0,761.7634879240233,2702240.3044999987,4212545.6417,15.0
65ΗΝΗ-3ΗΧ,519.0,63.0,104.02448661959988,2541769.9683,4697978.2870000005,8.0
65ΗΩΩΡ9-ΧΙΦ,729.1,72.911,118.9679292280368,2658797.7969999984,4634910.412600003,10.0
65Θ6Η-40Ι,417.6,17.401,29.59774443070939,2537621.6994999982,4841940.237999998,24.0
65ΙΕΗ-6ΗΧ,2175.3375,620.52,519.0872018648834,2910774.999399999,4767491.763949998,4.0
65ΚΛΗ-ΜΧΤ,1016.6666666666666,100.0,160.4533087769831,2367634.470400002,4549677.791599996,10.0
65ΚΜΗ-1Λ8,7743.870000000001,400.0,603.6447804378428,2728009.848000001,4214097.744000003,19.0
65ΜΞ46ΜΦΟΤ-Ξ41,1280.0,86.0,70.32649167848466,2992538.8473999985,4531984.708499998,15.0
65Ν0ΩΡΛ-25Ψ,3066.67,306.671,479.2483803621741,2515421.4521000013,4410195.871200003,10.0
65ΝΒΗ-Φ0Ξ,1516.6666666666667,15.0,24.046769592865783,2367309.541099999,4549977.597099997,101.0
65ΝΜΗ-53Ψ,1200.0,100.0,159.8990907879099,3007467.0231,4538233.310199998,12.0
65ΝΝΗ-ΚΔΩ,312.5,25.0,43.28404227299204,2367249.1163999997,4942200.808799997,12.0
65Ο9Η-6ΓΣ,1015.0,15.0,25.84204113343447,2518051.6264000013,4910832.670599997,68.0
65ΟΜΗ-Φ6Ε,217.0,15.0,26.260908819587975,2750254.8971000016,4990536.056400001,14.0
65Ρ546ΜΦΟ8-Π3Π,800.0,100.0,159.95481832998135,2971332.4573,4538515.125100002,8.0
65Σ7ΩΞΑ-ΓΞΝ,4405.66,447.641,718.5752982614481,2349781.7052999996,4557874.8037,10.0
65Τ3ΩΞ0-Σ57,4320.0,80.0,133.53590137868542,2269609.1097999997,4762388.269100003,54.0
65ΥΔΗ-Η11,6000.0,1199.9,1955.8496840921944,2440194.3834000006,4635145.422699999,5.0
65Ψ4Ω1Ψ-Ν1Υ,1598.3000000000002,159.83100000000002,241.1415492417775,2708444.0196,4211762.234099999,10.0
65ΩΒ46ΜΦΟΤ-9Ξ7,1612.0,202.0,161.376477888774,2993067.413349999,4548194.4130000025,8.0
65ΩΙΗ-0ΝΡ,933.3,41.48,66.08872059506899,2544628.8751999997,4511628.511299998,22.0
6605ΩΞΧ-ΞΚ2,450.1,30.0,49.98587757398823,2287273.4316999987,4746974.363399997,15.0
660ΡΩ1Ψ-ΓΙ7,1288.69,99.131,149.85998425782788,2739664.0056000017,4217275.671599999,13.0
6614Η-74Σ,1400.0,200.0,331.2339473219623,2949071.1356999986,4718389.193599999,7.0
661ΖΗ-63Φ,10500.0,500.0,874.4132280230459,2704427.916200001,4984774.383699998,21.0
662ΑΗ-Ω3Α,830.8799999999999,92.32,75.52404859535515,2327816.1604999993,4659954.878799997,9.0
662ΗΩΕΤ-2ΦΖ,3000.0,250.0,430.0069235451384,2515901.8762999997,4905850.928099997,12.0
662ΩΗ-ΦΩΩ,17234.206499999997,400.0,603.8306460826883,2725554.2305000015,4214006.1492,43.0
6633ΩΡ2-ΝΝΔ,573.3199999999999,52.121,89.88861739775197,2548726.6865000017,4925300.544399999,11.0
663ΖΗ-ΜΕ0,1620.5,180.08100000000002,293.77757374466273,2659665.8126999997,4633998.7333,9.0
663ΘΩ6Τ-3ΛΨ,392.97,27.871,41.85537119030312,2705682.333900001,4189158.980700001,14.0
6656ΩΗΜ-Θ7Ψ,17940.0,1495.0,2252.549236196388,2812317.772700001,4209072.520900004,12.0
665ΥΩΕΤ-ΠΙΝ,528.0,44.0,75.65979008674012,2515719.8205999993,4905350.851999998,12.0
6665Η-ΔΩΗ,3366.6666666666665,500.0,798.3649399406219,2381755.1717999987,4530113.662600003,7.0
666ΞΗ-Ν5Α,2246.346,146.92000000000002,230.23684325857812,2464998.9354000017,4429737.069799997,15.0
6679ΩΚ9-ΧΒΠ,2157.68,269.711,420.21080374937605,2547334.076699998,4390096.3347999975,8.0
667ΙΗ-ΤΧΘ,2766.6666666666665,15.0,23.944556822334903,2381764.6548000015,4530127.043499999,184.0
668ΠΩΚΝ-ΤΙΧ,600.0,84.0,126.61679548881024,2542720.0003999993,4477706.3684,7.0
66Β8Η-73Χ,2700.0,180.0,291.9762920792699,2901698.5771000013,4608733.037100002,15.0
66ΒΝΩ9Ω-Φ2Ν,4300.0,500.0,872.1712382213657,2639199.6928999983,4970682.178499997,9.0
66ΒΞΩΕΤ-ΣΤ6,6000.0,500.0,861.0334706695971,2515969.3720000014,4906047.058399998,12.0
66Γ3Ω6Τ-ΞΔ1,376.5,15.0,22.816849693699854,2718629.1614999995,4186591.166199997,25.0
66ΔΛΗ-Ι4Τ,750.0,120.0,200.68950464437648,2908529.5681999996,4765875.010300003,6.0
66ΔΞΩΨΤ-Ε2Σ,5000.0,100.0,146.77585932164487,2702025.718800001,4212643.607799999,50.0
66Ε5ΩΡ8-ΦΕΩ,450.0,30.0,44.8437852397313,2891332.4941000007,4168978.055399999,15.0
66ΖΜΩΕΦ-ΑΘ2,2400.0,15.0,24.339683844158102,2693149.0471,4606203.625,160.0
66Μ5ΩΚΞ-4ΤΠ,12100.0,2800.0,1020.8846569729354,2758993.7475599996,4219416.630580002,4.0
66ΝΘΗ-7ΓΩ,2162.93,162.87,255.37059916928013,2464834.790099999,4429281.143799998,13.0
66ΝΤΩ1Ψ-ΕΕΝ,20931.199999999997,523.2810000000001,789.3613506804419,2725979.8183999993,4213880.385700002,40.0
66ΞΡΩΕΤ-3ΧΔ,4800.0,480.0,826.5990352577242,2517598.2368,4909796.370399997,10.0
66ΞΥΗ-Β98,1050.985,91.39,146.899229598442,2560855.0691,4558053.329400003,11.0
66ΞΨΩΕΤ-ΧΕΦ,360.0,30.0,51.61569574184322,2515974.931499999,4906011.393299997,12.0
66ΟΗΩ1Ψ-ΟΩΟ,750.0,15.0,22.61573895237628,2709626.3852000013,4211684.350400001,50.0
66ΠΝΩΡ9-ΨΛ7,1180.0,118.0,192.53366676611495,2658713.8715000004,4634928.389300004,10.0
66ΠΡΗ-Δ64,7500.0,500.0,781.6510230171699,2512652.5812,4408412.283699997,15.0
66ΡΓΩΚ9-ΚΜΣ,1860.0,120.0,187.26126458546787,2541228.1158000007,4395687.9542,16.0
66ΣΖΗ-Ω99,2280.0,190.0,286.21426269831824,2833890.4089,4203729.418499999,12.0
66ΣΚΩΕΦ-3ΩΑ,770.85,85.65100000000001,138.9406862109175,2694779.9946000017,4604785.9833,9.0
66Τ0ΩΡ8-ΩΕ6,7284.0,1214.0,1813.34775022525,2871836.4455000013,4163805.5286,6.0
66Φ8Ω9Δ-3ΛΟ,534.63,967.7,1502.4342966629918,2515481.625,4867365.186899997,1.0
66ΦΛΩΨΤ-ΤΩΞ,2625.0,175.0,263.8700442977464,2704971.092799999,4212008.2771999985,15.0
66ΩΠΩΛΡ-Ω02,11100.0,15.0,24.766345970803844,2687322.045499999,4661596.6098000035,740.0
670ΦΗ-6ΒΛ,2415.0,210.0,336.3137111659828,2989371.8073000014,4551525.579300001,12.0
672ΗΟΞΔ1-ΘΕΖ,1883.75,223.92,361.20328241299705,2557651.372299999,4575840.9048999995,8.0
674ΚΩΕΔ-ΤΕΜ,2100.0,150.0,236.92647812367628,2706832.8233000003,4531231.728,14.0
674ΠΩΛΡ-ΗΔΗ,600.0,15.0,24.69415124624892,2673134.106400002,4675385.955899999,40.0
676ΕΗ-ΟΨΣ,10500.0,500.0,874.4365600669671,2705110.840599999,4985129.843099996,21.0
6773ΩΕΔ-ΧΩΔ,1680.0,60.0,100.2163086421882,2708150.0628999993,4532725.1259,28.0
678ΥΗ-ΣΓΦ,1093.75,175.0,290.4797608439983,2290751.5634000003,4741905.398699999,6.0
679ΘΩ9Ω-ΠΔΙ,2295.0,270.0,470.5102650972638,2637882.5086000003,4967163.395300001,8.0
67ΑΧΩΕΔ-Ε6Ζ,7000.0,500.0,796.810454261943,2703948.595800001,4528655.2250000015,14.0
67ΕΣΗ-ΦΝΒ,3727.68,232.98,383.9500749805608,2296639.7342999987,4693646.827,16.0
67ΖΘΩΛΡ-Γ3Λ,1320.0,132.0,214.09003994334705,2672480.9725,4635968.908399999,10.0
67ΘΑΟΞΔ1-1Β3,2691.5,186.89,301.2242622418109,2557704.0018000007,4576015.337099999,14.0
67Ι1ΟΡΙΦ-ΒΩΔ,4300.0,172.0,269.47551558221767,2753025.8561999984,4429622.102799997,25.0
67ΙΖΗ-ΣΦΧ,466.6,46.66,74.73697714995822,2989706.5022,4550996.124499999,10.0
67ΙΜΗ-Δ39,276.15,36.82,59.82567589466886,2548246.2815999985,4612972.890299998,7.0
67ΚΞ46ΜΨΥΧ-4ΔΨ,479.7,45.0,70.81783856452967,2548373.6620999984,4459485.794299997,11.0
67Ν2ΩΕΤ-ΝΓΠ,1632.0,136.0,234.12634126286855,2515662.0782999992,4905010.939900003,12.0
67ΝΔΩΡ8-918,1062.3,70.821,105.83214931698788,2891362.8577000014,4169014.5825000033,15.0
67ΝΘ46ΜΦΟΤ-ΞΤΘ,2223.6,783.0060000000001,209.158902262934,2993646.1288000005,4548412.918400001,3.0
67ΠΓ46ΜΦΟ8-Α0Π,3001.0,600.202,479.6226836705532,2966219.5495999996,4537625.775449999,5.0
67ΡΛΩ1Ψ-ΙΥ0,1000.0,100.0,150.77313711190504,2710694.4844999984,4211681.896499999,10.0
67ΣΠΩΚ1-Ζ77,1122.38,160.34,264.4640510704287,2535784.753800001,4689790.725599997,7.0
67Τ5Η-ΘΒΓ,24780.0,2065.0,3107.5372549165736,2833287.2029,4203634.504900001,12.0
67ΤΓΗ-ΖΙ0,465.5,56.45,93.2327970116115,2541764.992800001,4697957.789899997,8.0
67ΥΓΩΚ9-4ΝΩ,6000.0,500.0,780.5073032440836,2539331.7183,4402674.088299997,12.0
67ΥΝΩ9Ω-ΗΝ4,4300.0,500.0,867.6654803880142,2639765.7842999995,4971877.9969,9.0
67ΨΕ46Ν0Ω3-ΖΗΑ,6089.82,355.08,571.2864248257617,2673888.415600002,4561529.727799997,17.0
